製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 11:32,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,絶対値
416,-0.025,0.0707,0.9961,0.0707,0.025
417,-0.0039,0.0707,1.0089,0.0707,0.0039
418,-0.0093,0.0707,1.0089,0.0707,0.0093
419,-0.0045,0.0835,0.9961,0.0707,0.0045
420,0.0264,0.0835,1.0089,0.0835,0.0264
421,0.0574,0.0835,1.0089,0.0578,0.0574
422,0.0795,0.0964,1.0089,0.0835,0.0795
423,0.105,0.0835,1.0089,0.0578,0.105
424,0.1368,0.0707,0.9961,0.0321,0.1368
425,0.1471,0.0964,1.0218,0.0578,0.1471
426,0.1496,0.0835,1.0089,0.0578,0.1496
427,0.1335,0.0835,1.0089,0.0707,0.1335
428,0.1433,0.0835,1.0089,0.0835,0.1433
429,0.1314,0.0835,1.0089,0.0578,0.1314
430,0.1294,0.0707,1.0089,0.0707,0.1294
431,0.136,0.0707,1.0089,0.045,0.136
432,0.1346,0.0835,1.0218,0.0835,0.1346
433,0.1411,0.0578,1.0089,0.0578,0.1411
434,0.1578,0.0835,1.0089,0.045,0.1578
435,0.0995,0.0707,1.0089,0.0707,0.0995
436,0.0408,0.0707,1.0218,0.0707,0.0408
437,-0.0631,0.0707,1.0089,0.0578,0.0631
438,-0.0877,0.0707,1.0089,0.0707,0.0877
439,-0.1274,0.0707,1.0218,0.0193,0.1274
440,-0.1905,0.0835,1.0218,0.0578,0.1905
441,-0.1568,0.0578,1.0218,0.045,0.1568
442,-0.0783,0.0835,1.0346,0.045,0.0783
443,-0.0768,0.0835,1.0346,0.0707,0.0768
444,-0.064,0.0707,1.0218,0.0321,0.064
445,-0.0342,0.0707,1.0089,0.0578,0.0342
446,0.022,0.0835,1.0218,0.045,0.022
447,0.0316,0.0707,1.0346,0.0578,0.0316
448,0.128,0.0707,1.0346,0.045,0.128
449,0.2068,0.0707,1.0218,0.045,0.2068
450,0.2606,0.0578,1.0089,0.0578,0.2606
451,0.2816,0.0707,1.0218,0.0321,0.2816
452,0.2817,0.0835,1.0218,0.0321,0.2817
