製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,6,,,,,
計測開始時刻 ,2018/2/27 11:31,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,絶対値
385,0.061,-0.0578,1.0346,0.0707,,0.061
386,0.0554,-0.0578,1.0346,0.0707,,0.0554
387,0.0697,-0.0578,1.0346,0.1092,,0.0697
388,0.1389,-0.0707,1.0218,0.0835,,0.1389
389,0.1554,-0.0578,1.0218,0.0835,,0.1554
390,0.1439,-0.0707,1.0346,0.0964,,0.1439
391,0.0938,-0.0578,1.0218,0.0964,,0.0938
392,0.0869,-0.0578,1.0346,0.0707,,0.0869
393,0.0677,-0.0707,1.0218,0.0835,,0.0677
394,0.0462,-0.0707,1.0346,0.0835,,0.0462
395,0.0038,-0.0578,1.0346,0.0707,,0.0038
396,-0.0504,-0.0578,1.0346,0.0835,,0.0504
397,-0.0748,-0.0578,1.0346,0.0707,,0.0748
398,-0.082,-0.0707,1.0346,0.0964,,0.082
399,-0.0776,-0.0578,1.0346,0.0707,,0.0776
400,-0.0372,-0.0578,1.0475,0.0707,,0.0372
401,-0.0021,-0.0578,1.0346,0.0835,,0.0021
402,0.0424,-0.0578,1.0346,0.0835,,0.0424
403,0.0691,-0.0064,1.0218,0.0707,,0.0691
404,0.0852,-0.0578,1.0346,0.0578,,0.0852
405,0.097,-0.0578,1.0346,0.0835,,0.097
406,0.0889,-0.0707,1.0475,0.0578,,0.0889
407,0.0618,-0.0707,1.0475,0.0835,,0.0618
408,0.072,-0.0707,1.0346,0.0835,,0.072
409,0.084,-0.0707,1.0346,0.0835,,0.084
410,0.0484,-0.0707,1.0346,0.0964,,0.0484
411,0.0264,-0.0578,1.0346,0.0578,,0.0264
412,0.0417,-0.045,1.0475,0.0707,,0.0417
413,0.0375,-0.0707,1.0346,0.0707,,0.0375
414,0.0296,-0.0578,1.0475,0.0835,,0.0296
415,0.0219,-0.0578,1.0475,0.0707,,0.0219
416,0.0147,-0.0707,1.0475,0.0707,,0.0147
417,-0.0047,-0.0578,1.0475,0.0578,,0.0047
418,0.0032,-0.0064,1.0346,0.0578,,0.0032
419,0.0094,-0.045,1.0218,0.0835,,0.0094
420,-0.0138,-0.0578,1.0346,0.0707,,0.0138
421,-0.028,-0.0707,1.0346,0.045,,0.028
422,-0.0309,-0.0578,1.0346,0.045,,0.0309
423,-0.0111,-0.0707,1.0346,0.0707,,0.0111
424,0.0058,-0.0578,1.0346,0.045,,0.0058
425,0.0152,-0.0707,1.0346,0.045,,0.0152
426,0.025,-0.0707,1.0346,0.045,,0.025
427,0.0283,-0.0578,1.0346,0.0578,,0.0283
428,0.0635,-0.0578,1.0218,0.0578,,0.0635
429,0.0624,-0.0707,1.0346,0.045,,0.0624
430,0.0563,-0.045,1.0475,0.0578,,0.0563
431,0.0587,-0.0707,1.0475,0.0707,,0.0587
432,0.0331,-0.0707,1.0346,0.045,,0.0331
433,0.0225,-0.0578,1.0346,0.0835,,0.0225
434,0.0525,-0.045,1.0218,0.0578,,0.0525
435,0.0721,-0.0578,1.0346,0.0578,,0.0721
436,0.0719,-0.0578,1.0346,0.0321,,0.0719
437,0.0864,-0.0707,1.0475,0.0707,,0.0864
