製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,
計測時ID ,11,,,
計測開始時刻 ,00/00/00 00:08 ,,,
サンプリング周波数 ,1000,,,
シーケンス数 ,20000,,,
PGAゲイン ,x6 ,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,
コメント , ,,,
ファイル保存形式, 演算データ,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
17460,-0.01,-0.5719,0.0578,-0.6748
17461,0.0478,-0.5591,0.0578,-0.6748
17462,0.0798,-0.5462,0.0578,-0.6619
17463,0.1092,-0.5462,0.0578,-0.6748
17464,0.1151,-0.5462,0.045,-0.6748
17465,0.0408,-0.5205,0.0707,-0.6876
17466,-0.0858,-0.5077,0.0578,-0.7005
17467,-0.1324,-0.4948,0.0835,-0.6876
17468,-0.0757,-0.482,0.0707,-0.6748
17469,-0.0023,-0.4691,0.0707,-0.6876
17470,0.0489,-0.4563,0.0707,-0.7133
17471,0.0997,-0.4563,0.0835,-0.6876
17472,0.135,-0.4691,0.0835,-0.7133
17473,0.1061,-0.4434,0.0964,-0.6748
17474,0.0274,-0.4306,0.0964,-0.6876
17475,-0.0517,-0.4434,0.0835,-0.7005
17476,-0.071,-0.4177,0.1092,-0.6876
17477,-0.0987,-0.4177,0.1221,-0.7005
17478,-0.1048,-0.4177,0.1092,-0.7133
17479,-0.0643,-0.4049,0.135,-0.7005
17480,0.0038,-0.4177,0.135,-0.7005
17481,0.0457,-0.4177,0.1478,-0.6876
17482,0.1086,-0.4049,0.1478,-0.7133
17483,0.1474,-0.3792,0.1607,-0.7133
17484,0.1155,-0.392,0.1478,-0.7005
17485,0.0676,-0.4049,0.1478,-0.7005
17486,0.0171,-0.392,0.1607,-0.6876
17487,-0.007,-0.4049,0.1607,-0.6876
17488,-0.0266,-0.4177,0.1735,-0.7005
17489,-0.0424,-0.4306,0.1607,-0.7005
17490,-0.1044,-0.4177,0.1735,-0.7133
17491,-0.1949,-0.392,0.1864,-0.7005
17492,-0.1826,-0.4306,0.1864,-0.7133
17493,-0.0719,-0.4306,0.1864,-0.7133
17494,0.0118,-0.4306,0.1864,-0.739
17495,0.0784,-0.4434,0.1864,-0.7262
17496,0.1679,-0.4691,0.1992,-0.7262
17497,0.1777,-0.4691,0.1992,-0.7262
17498,0.1142,-0.4434,0.1992,-0.739
17499,0.0124,-0.4563,0.1992,-0.7519
17500,-0.0352,-0.4948,0.1992,-0.7647
17501,-0.0748,-0.4948,0.1992,-0.7519
17502,-0.1059,-0.5205,0.2121,-0.7519
17503,-0.107,-0.5077,0.2249,-0.7776
17504,-0.0929,-0.5462,0.2121,-0.7776
17505,-0.083,-0.5591,0.1992,-0.7519
17506,-0.118,-0.5591,0.2121,-0.8161
17507,-0.092,-0.5848,0.1992,-0.7904
17508,-0.0108,-0.5848,0.1864,-0.8161
17509,-0.0014,-0.6105,0.2121,-0.8033
17510,-0.0189,-0.6234,0.1864,-0.8033
17511,-0.1063,-0.6362,0.2121,-0.8161
17512,-0.0405,-0.6491,0.2121,-0.8033
17513,-0.0393,-0.6234,0.1864,-0.8418
17514,-0.0277,-0.6619,0.1735,-0.8161
17515,0.0764,-0.6876,0.1735,-0.829
17516,0.2741,-0.6876,0.1607,-0.8547
17517,0.3053,-0.7133,0.1607,-0.8418
17518,0.2851,-0.7262,0.1478,-0.8547
17519,0.3046,-0.7519,0.1478,-0.8676
17520,0.2416,-0.7647,0.1478,-0.8804
17521,0.1125,-0.7776,0.1478,-0.8933
17522,0.0373,-0.7904,0.1607,-0.9061
17523,-0.0305,-0.7904,0.135,-0.9318
17524,-0.016,-0.8161,0.135,-0.9061
17525,-0.0037,-0.829,0.1607,-0.9447
17526,0.0038,-0.8547,0.1478,-0.9447
17527,-0.0067,-0.8547,0.1607,-0.9061
17528,-0.0185,-0.8547,0.1607,-0.9061
17529,-0.0434,-0.8676,0.1607,-0.9447
17530,-0.0307,-0.8804,0.1478,-0.8933
17531,-0.0245,-0.8933,0.1478,-0.8933
17532,-0.0086,-0.9061,0.1478,-0.8547
17533,-0.0135,-0.919,0.1478,-0.8547
17534,-0.0149,-0.919,0.1478,-0.8161
17535,-0.0186,-0.9318,0.135,-0.8033
17536,-0.0188,-0.9447,0.1478,-0.7647
17537,0.0046,-0.9447,0.135,-0.7519
17538,-0.0122,-0.9447,0.1221,-0.7133
17539,-0.0134,-0.9447,0.1221,-0.7133
17540,-0.0108,-0.9447,0.1221,-0.7005
17541,-0.0155,-0.9447,0.1092,-0.6748
17542,-0.0112,-0.9575,0.0964,-0.6491
17543,-0.019,-0.919,0.1092,-0.5976
17544,-0.0021,-0.9447,0.0835,-0.6105
17545,0.0111,-0.9318,0.0964,-0.5848
17546,-0.0057,-0.9447,0.0964,-0.5848
17547,-0.0081,-0.919,0.0835,-0.5719
17548,-0.0052,-0.919,0.0964,-0.5591
17549,-0.0119,-0.9061,0.0578,-0.5462
17550,-0.0278,-0.919,0.0707,-0.5334
17551,-0.0148,-0.9061,0.0707,-0.5591
17552,-0.012,-0.8933,0.0578,-0.5205
17553,-0.0069,-0.8547,0.045,-0.5462
17554,0.0017,-0.8418,0.045,-0.5591
17555,0.0034,-0.829,0.045,-0.5591
17556,0.0145,-0.829,0.045,-0.5334
17557,0.016,-0.8033,0.045,-0.5462
17558,-0.0116,-0.7647,0.0707,-0.5205
17559,-0.0163,-0.7519,0.0578,-0.5334
17560,-0.0192,-0.7519,0.0578,-0.5334
17561,-0.0248,-0.7133,0.0578,-0.5334
17562,-0.0114,-0.7262,0.0578,-0.5462
17563,-0.005,-0.6876,0.0707,-0.5334
17564,0.0019,-0.6748,0.0578,-0.5462
17565,0.0056,-0.6619,0.0578,-0.5462
17566,-0.0043,-0.6619,0.0578,-0.5591
17567,0.0045,-0.6491,0.045,-0.5591
17568,0.0112,-0.5848,0.045,-0.5719
17569,0.0048,-0.5848,0.0578,-0.5719
17570,-0.0197,-0.5848,0.0707,-0.5848
17571,-0.0373,-0.5719,0.0707,-0.5719
17572,-0.0415,-0.5591,0.0707,-0.5848
17573,-0.0231,-0.5848,0.0707,-0.5848
17574,-0.0032,-0.5462,0.0835,-0.5848
17575,0.0114,-0.5462,0.0964,-0.5848
17576,0.0283,-0.5334,0.0964,-0.5976
17577,0.0244,-0.5334,0.0835,-0.5976
17578,0.0231,-0.5205,0.0964,-0.5976
17579,-0.0342,-0.5205,0.1092,-0.5848
17580,-0.0338,-0.5205,0.1092,-0.5976
17581,-0.0113,-0.5334,0.1092,-0.5976
17582,-0.0072,-0.5462,0.1092,-0.5976
17583,-0.0185,-0.4948,0.0964,-0.6491
17584,-0.0083,-0.5205,0.1092,-0.6491
17585,-0.0111,-0.5334,0.1092,-0.6362
17586,-0.0094,-0.5334,0.1221,-0.6491
17587,-0.0136,-0.5462,0.1092,-0.6491
17588,-0.009,-0.5591,0.1221,-0.6748
17589,-0.0023,-0.5462,0.135,-0.6619
17590,-0.0023,-0.5591,0.135,-0.6748
17591,-0.0191,-0.5591,0.135,-0.6876
17592,-0.0244,-0.5719,0.1221,-0.7005
17593,-0.0193,-0.5719,0.135,-0.7005
17594,-0.0007,-0.5591,0.135,-0.7262
17595,-0.0261,-0.5848,0.1221,-0.739
17596,-0.0162,-0.5848,0.135,-0.7262
17597,0.0052,-0.5976,0.135,-0.7262
17598,0.0215,-0.6105,0.1221,-0.7647
17599,0.0131,-0.5976,0.135,-0.739
17600,0.0173,-0.6105,0.1478,-0.7519
17601,0.0177,-0.6105,0.135,-0.7647
17602,0.0003,-0.6234,0.135,-0.7776
17603,-0.0127,-0.6234,0.135,-0.7647
17604,-0.0031,-0.6491,0.1478,-0.7776
17605,-0.0024,-0.6362,0.1478,-0.7776
17606,-0.0026,-0.6619,0.1478,-0.7776
17607,0.0021,-0.6619,0.1607,-0.7904
17608,-0.0078,-0.6619,0.1607,-0.7904
17609,-0.0475,-0.6619,0.1607,-0.7776
17610,-0.0232,-0.6748,0.1607,-0.7647
17611,-0.0067,-0.6876,0.1735,-0.7647
17612,-0.0151,-0.7005,0.1735,-0.7776
17613,-0.0217,-0.7005,0.1607,-0.8033
17614,-0.0247,-0.7005,0.1607,-0.7904
17615,-0.0071,-0.7133,0.1735,-0.7904
17616,0.0047,-0.7133,0.1607,-0.7776
17617,0.0193,-0.7133,0.1735,-0.7776
17618,0.0163,-0.7262,0.1607,-0.7519
17619,0.0307,-0.7262,0.1735,-0.7647
17620,0.0229,-0.7262,0.1735,-0.7647
17621,-0.0098,-0.739,0.1735,-0.7519
17622,-0.0094,-0.739,0.1735,-0.7647
17623,-0.0166,-0.739,0.1735,-0.7904
17624,-0.0108,-0.7519,0.1607,-0.7647
17625,-0.0144,-0.7519,0.1735,-0.7776
17626,-0.01,-0.7647,0.1735,-0.7647
17627,0.0056,-0.7647,0.1735,-0.7904
17628,-0.0166,-0.7647,0.1607,-0.7647
17629,-0.0335,-0.7647,0.1607,-0.8033
17630,-0.0317,-0.7904,0.1735,-0.7904
17631,-0.0064,-0.7776,0.1735,-0.7776
17632,0.0336,-0.7776,0.1735,-0.7776
17633,0.0506,-0.7776,0.1864,-0.7904
17634,0.0518,-0.7776,0.1607,-0.7904
17635,0.0497,-0.7776,0.1735,-0.8033
17636,0.018,-0.7647,0.1735,-0.8033
17637,0.0067,-0.7647,0.1864,-0.7904
17638,-0.0018,-0.7519,0.1864,-0.7647
17639,0.0015,-0.739,0.1735,-0.7904
17640,0.0003,-0.739,0.1607,-0.7904
17641,-0.0415,-0.7262,0.1864,-0.7776
17642,-0.0241,-0.739,0.1607,-0.7776
17643,-0.0239,-0.7005,0.1607,-0.7776
17644,-0.0358,-0.7133,0.1478,-0.7776
17645,-0.0486,-0.7262,0.1607,-0.7904
17646,-0.0401,-0.7005,0.1478,-0.7776
17647,-0.0397,-0.6876,0.1478,-0.7647
17648,-0.0449,-0.6876,0.1607,-0.8033
17649,0.0156,-0.6748,0.1607,-0.7776
17650,-0.001,-0.6619,0.1478,-0.7776
17651,0.03,-0.6619,0.1478,-0.7776
17652,0.0428,-0.6362,0.1478,-0.7519
17653,0.0573,-0.5976,0.1478,-0.7904
17654,0.0435,-0.6234,0.135,-0.7776
17655,0.0451,-0.6234,0.135,-0.7647
17656,0.0393,-0.6234,0.135,-0.7647
17657,0.0104,-0.5976,0.1607,-0.7647
17658,-0.0166,-0.6105,0.1607,-0.7776
17659,-0.0279,-0.6234,0.1478,-0.739
17660,-0.0322,-0.6105,0.1607,-0.7647
17661,-0.0274,-0.6105,0.1607,-0.7519
17662,-0.0314,-0.6105,0.1735,-0.7519
17663,-0.0733,-0.6105,0.1607,-0.7647
17664,-0.0485,-0.6234,0.1735,-0.7647
17665,-0.0347,-0.6234,0.1735,-0.7647
17666,-0.013,-0.6362,0.1735,-0.7519
17667,0.0195,-0.6362,0.1735,-0.7647
17668,0.0668,-0.6105,0.1735,-0.7647
17669,0.0563,-0.6234,0.1735,-0.7647
17670,0.0407,-0.6362,0.1864,-0.7904
17671,0.0413,-0.6234,0.1607,-0.7647
17672,0.0369,-0.6362,0.1735,-0.7647
17673,0.0339,-0.6362,0.1735,-0.7647
17674,0.0723,-0.6619,0.1607,-0.7647
17675,0.0556,-0.6876,0.1735,-0.7776
17676,0.0204,-0.6748,0.1607,-0.7776
17677,0.0185,-0.6748,0.1478,-0.7519
17678,-0.0119,-0.6748,0.1478,-0.7776
17679,-0.0078,-0.6876,0.1478,-0.7904
17680,-0.0064,-0.7005,0.135,-0.7904
17681,0.0083,-0.7133,0.1478,-0.8033
17682,0.0028,-0.7262,0.1478,-0.8033
17683,0.0004,-0.7133,0.1478,-0.7776
17684,0.0127,-0.7262,0.135,-0.7904
17685,0.0087,-0.739,0.135,-0.8033
17686,0.0005,-0.7519,0.135,-0.7904
17687,-0.005,-0.7519,0.135,-0.7904
17688,-0.0076,-0.7519,0.1221,-0.7904
17689,0.0112,-0.7647,0.1221,-0.8033
17690,0.0146,-0.7647,0.1092,-0.829
17691,-0.0144,-0.7647,0.1092,-0.829
17692,-0.033,-0.7776,0.1221,-0.8418
17693,-0.0281,-0.7776,0.1092,-0.8418
17694,-0.0019,-0.7519,0.1092,-0.8547
17695,0.0037,-0.7647,0.1092,-0.8418
17696,0.0026,-0.7519,0.1221,-0.8161
17697,-0.0072,-0.7776,0.1221,-0.8547
17698,-0.0124,-0.7133,0.1221,-0.9061
17699,0.0024,-0.6876,0.0835,-0.919
17700,-0.0174,-0.7005,0.0835,-0.919
17701,-0.0089,-0.7519,0.1092,-0.8547
17702,-0.0073,-0.7519,0.1092,-0.8676
17703,0.0131,-0.739,0.0835,-0.9061
17704,0.0149,-0.7904,0.1092,-0.8418
17705,0.0144,-0.8547,0.135,-0.7904
17706,0.0101,-0.8804,0.1735,-0.7904
17707,0.0034,-0.8547,0.1864,-0.8033
17708,-0.0104,-0.829,0.1864,-0.8161
17709,-0.0151,-0.8033,0.1735,-0.8418
17710,0.0053,-0.8161,0.1735,-0.829
17711,0.0158,-0.8161,0.1607,-0.829
17712,-0.0016,-0.8033,0.135,-0.7647
17713,-0.0178,-0.7776,0.1607,-0.7519
17714,0.0264,-0.7904,0.135,-0.739
17715,0.0052,-0.7904,0.135,-0.7133
17716,0.0027,-0.7776,0.135,-0.6876
17717,0.0004,-0.7904,0.1221,-0.6619
17718,0.0028,-0.7904,0.135,-0.6491
17719,0.0053,-0.7776,0.1221,-0.6234
17720,0.0112,-0.7647,0.135,-0.5848
17721,0.0071,-0.7776,0.1221,-0.5591
17722,-0.0058,-0.7776,0.1221,-0.5334
17723,-0.0137,-0.7776,0.1221,-0.4948
17724,-0.0226,-0.7647,0.1221,-0.4434
17725,-0.0214,-0.7519,0.135,-0.4306
17726,-0.0152,-0.7519,0.1221,-0.3534
17727,-0.0097,-0.739,0.1221,-0.3534
17728,-0.0042,-0.7262,0.1221,-0.302
17729,-0.0002,-0.7262,0.1221,-0.2892
17730,-0.006,-0.7133,0.1221,-0.2506
17731,-0.0036,-0.7005,0.1221,-0.2249
17732,0.0038,-0.7133,0.1221,-0.1735
17733,0.0098,-0.7133,0.1221,-0.1478
17734,0.0313,-0.7133,0.1221,-0.1092
17735,0.0065,-0.7005,0.135,-0.0578
17736,0.0048,-0.7133,0.1478,-0.045
17737,0.0026,-0.7133,0.135,-0.0193
17738,0.0015,-0.7005,0.1478,0.0578
17739,0.0012,-0.7133,0.1478,0.1092
17740,-0.0042,-0.6748,0.1607,0.1221
17741,-0.0025,-0.7133,0.1735,0.1735
17742,-0.0015,-0.7133,0.1478,0.2121
17743,-0.0076,-0.6876,0.1478,0.2249
17744,-0.0086,-0.6876,0.1478,0.2763
17745,0.0029,-0.7005,0.1735,0.302
17746,0.0041,-0.7262,0.1607,0.3406
17747,0.0037,-0.7133,0.1478,0.3534
17748,-0.0056,-0.7262,0.1607,0.3534
17749,-0.0085,-0.7519,0.1607,0.3792
17750,-0.0087,-0.7647,0.1607,0.4177
17751,-0.0063,-0.7647,0.1864,0.4177
17752,-0.0097,-0.7776,0.1607,0.4563
17753,-0.0152,-0.7519,0.1735,0.4563
17754,-0.0288,-0.7519,0.1478,0.4306
17755,-0.0299,-0.7519,0.1607,0.4563
17756,-0.0305,-0.7519,0.135,0.4691
17757,-0.0289,-0.7519,0.1478,0.4434
17758,-0.0512,-0.739,0.1607,0.4434
17759,-0.0684,-0.7262,0.1478,0.4049
17760,-0.0713,-0.7133,0.1478,0.4049
17761,-0.0522,-0.6619,0.1607,0.4049
17762,-0.0482,-0.6234,0.1607,0.3663
17763,-0.0345,-0.5848,0.1221,0.3149
17764,-0.0277,-0.5848,0.1221,0.2635
17765,-0.0494,-0.5334,0.1221,0.2121
17766,-0.0995,-0.482,0.1478,0.1864
17767,-0.127,-0.4306,0.1221,0.1478
17768,-0.1778,-0.3792,0.135,0.0578
17769,-0.2082,-0.3277,0.135,-0.0835
17770,-0.2557,-0.2635,0.2506,-0.135
17771,-0.2958,-0.1992,0.1864,-0.1864
17772,-0.2017,-0.1478,0.2249,-0.2249
17773,-0.0497,-0.1092,0.2506,-0.2635
17774,0.0441,-0.0578,0.2506,-0.3663
17775,0.1354,-0.0321,0.2763,-0.392
17776,0.2407,0.0064,0.2763,-0.482
17777,0.3386,0.0321,0.2892,-0.5462
17778,0.381,0.0578,0.2635,-0.5976
17779,0.3738,0.0707,0.2635,-0.6619
17780,0.3896,0.0707,0.2763,-0.739
17781,0.3675,0.0578,0.2378,-0.7776
17782,0.2601,0.0578,0.2763,-0.8033
17783,0.1104,0.0964,0.2378,-0.8933
17784,0.0253,0.0707,0.2378,-0.9704
17785,-0.0166,0.0578,0.2249,-0.9832
17786,-0.0478,0.0193,0.1992,-1.0346
17787,-0.0699,-0.0064,0.1992,-1.0732
17788,-0.1045,-0.0707,0.1735,-1.086
17789,-0.1214,-0.0835,0.2121,-1.1246
17790,-0.1283,-0.135,0.1735,-1.1375
17791,-0.1524,-0.2121,0.2121,-1.176
17792,-0.192,-0.2635,0.1607,-1.1889
17793,-0.2332,-0.3149,0.1864,-1.2146
17794,-0.2773,-0.3663,0.1607,-1.2146
17795,-0.291,-0.2763,0.3406,-1.3174
17796,-0.3077,-0.5205,0.1221,-1.2403
17797,-0.324,-0.482,0.0707,-1.2531
17798,-0.2756,-0.7133,0.1735,-1.0089
17799,-0.2907,-0.7262,0.1992,-1.0475
17800,-0.4046,-0.7647,0.0964,-1.0475
17801,-0.4568,-0.8161,0.135,-1.0732
17802,-0.3954,-0.8676,0.0964,-1.0603
17803,-0.3196,-0.9447,0.0835,-1.0346
17804,-0.252,-0.9961,0.0707,-0.9961
17805,0.0076,-1.0346,0.0578,-0.9832
17806,0.3514,-1.0989,0.0321,-0.9318
17807,0.7148,-1.1246,0.045,-0.8933
17808,0.811,-1.1503,0.045,-0.8547
17809,0.8686,-1.1889,0.045,-0.8547
17810,0.9104,-1.2274,0.0193,-0.829
17811,0.9074,-1.266,0.045,-0.7904
17812,0.7406,-1.2917,0.0321,-0.7519
17813,0.455,-1.3045,0.045,-0.7904
17814,0.2929,-1.3302,0.045,-0.7776
17815,0.2386,-1.356,0.0578,-0.7647
17816,0.1241,-1.3817,0.0707,-0.7519
17817,0.0379,-1.3945,0.0835,-0.739
17818,-0.0285,-1.3817,0.1092,-0.7647
17819,-0.0885,-1.3945,0.1221,-0.7647
17820,-0.1413,-1.3817,0.1478,-0.7904
17821,-0.2728,-1.3945,0.1864,-0.8161
17822,-0.302,-1.3945,0.2121,-0.8161
17823,-0.4037,-1.3945,0.2378,-0.8547
17824,-0.4297,-1.3945,0.2763,-0.8804
17825,-0.2766,-1.3817,0.2892,-0.8804
17826,-0.0511,-1.356,0.3277,-0.919
17827,-0.1012,-1.3431,0.3534,-0.9318
17828,-0.1561,-1.3045,0.3792,-0.9575
17829,-0.1027,-1.3302,0.392,-0.9961
17830,-0.3305,-1.3045,0.4177,-0.9832
17831,-0.4193,-1.3045,0.4177,-0.9832
17832,-0.2843,-1.266,0.4306,-0.9832
17833,-0.1947,-1.2403,0.4306,-0.9575
17834,-0.3367,-1.2274,0.4434,-0.9832
17835,-0.2742,-1.2017,0.4306,-0.9961
17836,0.0129,-1.1632,0.4306,-0.9832
17837,0.1298,-1.1375,0.4177,-0.9447
17838,0.1751,-1.086,0.4049,-0.9318
17839,0.3802,-1.086,0.3792,-0.9318
17840,0.5688,-1.0475,0.3792,-0.8804
17841,0.5189,-1.0218,0.3406,-0.8933
17842,0.4198,-1.0089,0.3277,-0.8676
17843,0.4305,-0.9704,0.2892,-0.8676
17844,0.4058,-0.9447,0.2635,-0.8418
17845,0.2657,-0.919,0.2635,-0.8161
17846,0.1009,-0.9061,0.2121,-0.8033
17847,-0.0193,-0.8676,0.1864,-0.7647
17848,-0.0972,-0.8418,0.1735,-0.7776
17849,-0.1752,-0.8161,0.1478,-0.7519
17850,-0.2261,-0.7904,0.135,-0.7519
17851,-0.2667,-0.7647,0.0964,-0.7519
17852,-0.2628,-0.7262,0.0964,-0.7519
17853,-0.2434,-0.7005,0.0707,-0.739
17854,-0.2802,-0.7005,0.0707,-0.739
17855,-0.4683,-0.6619,0.0707,-0.7776
17856,-0.6807,-0.6619,0.0578,-0.7647
17857,-0.6604,-0.6362,0.0321,-0.7519
17858,-0.5377,-0.5976,0.045,-0.739
17859,-0.5184,-0.5976,0.0321,-0.7519
17860,-0.5489,-0.5976,0.0321,-0.7647
17861,-0.4396,-0.5719,0.045,-0.7519
17862,-0.1152,-0.5591,0.045,-0.739
17863,0.211,-0.5462,0.0321,-0.7262
17864,0.6099,-0.5334,0.045,-0.739
17865,0.964,-0.5077,0.045,-0.7133
17866,1.19,-0.5077,0.0321,-0.7262
17867,0.8613,-0.482,0.0321,-0.7133
17868,0.151,-0.4434,0.045,-0.7133
17869,-0.4777,-0.4563,0.045,-0.7005
17870,-0.6103,-0.4691,0.045,-0.7005
17871,-0.3286,-0.4563,0.045,-0.6748
17872,0.0779,-0.4434,0.045,-0.6619
17873,0.4152,-0.4177,0.045,-0.6491
17874,0.4576,-0.4049,0.045,-0.6362
17875,0.6289,-0.4177,0.045,-0.6105
17876,0.5663,-0.4177,0.045,-0.6362
17877,0.4766,-0.4177,0.045,-0.6105
17878,0.4668,-0.4306,0.045,-0.6234
17879,0.4751,-0.4306,0.045,-0.5848
17880,0.2709,-0.4177,0.0578,-0.6234
17881,0.059,-0.4306,0.0707,-0.6105
17882,-0.0427,-0.4306,0.0707,-0.6491
17883,-0.1171,-0.4049,0.0835,-0.6362
17884,-0.1339,-0.4306,0.0835,-0.6362
17885,-0.1188,-0.4306,0.0835,-0.6619
17886,-0.1715,-0.4563,0.0835,-0.6748
17887,-0.2414,-0.4563,0.0707,-0.6748
17888,-0.2673,-0.4691,0.0964,-0.7005
17889,-0.3646,-0.4691,0.0835,-0.739
17890,-0.5014,-0.4948,0.0835,-0.739
17891,-0.4268,-0.5077,0.1092,-0.7519
17892,-0.4151,-0.5205,0.0964,-0.7647
17893,-0.3946,-0.5334,0.1221,-0.7776
17894,-0.2444,-0.5462,0.0964,-0.7519
17895,0.0018,-0.5591,0.0964,-0.7647
17896,0.096,-0.5591,0.0964,-0.8161
17897,0.2237,-0.5976,0.0964,-0.7647
17898,0.2837,-0.5591,0.1092,-0.7776
17899,0.2777,-0.6105,0.135,-0.7904
17900,0.3079,-0.6105,0.1221,-0.7776
17901,0.3254,-0.6234,0.1092,-0.8033
17902,0.2541,-0.6619,0.0964,-0.8033
17903,0.0961,-0.6748,0.1092,-0.8033
17904,-0.0061,-0.6748,0.0964,-0.8033
17905,-0.0843,-0.7005,0.1092,-0.7904
17906,-0.1052,-0.7133,0.0964,-0.8033
17907,-0.1929,-0.7262,0.0964,-0.7904
17908,-0.3809,-0.7519,0.1092,-0.8033
17909,-0.4642,-0.7519,0.0964,-0.8161
17910,-0.3801,-0.7647,0.0964,-0.7904
17911,-0.3326,-0.7904,0.1092,-0.7776
17912,-0.3421,-0.7904,0.0964,-0.7904
17913,0.1039,-0.7904,0.0964,-0.7647
17914,0.4781,-0.8033,0.0835,-0.7519
17915,0.3775,-0.829,0.0835,-0.739
17916,0.3122,-0.829,0.0835,-0.7262
17917,0.5099,-0.829,0.0835,-0.7133
17918,0.3784,-0.829,0.0707,-0.7262
17919,0.2394,-0.829,0.0707,-0.7005
17920,0.3836,-0.8418,0.0578,-0.7005
17921,0.416,-0.829,0.0707,-0.7005
17922,0.3865,-0.8418,0.0578,-0.6748
17923,0.266,-0.829,0.0578,-0.6748
17924,0.2211,-0.8161,0.045,-0.6619
17925,0.1107,-0.8161,0.045,-0.6619
17926,-0.0404,-0.8161,0.0578,-0.6619
17927,-0.068,-0.8033,0.045,-0.6619
17928,-0.0598,-0.8161,0.045,-0.6491
17929,-0.2075,-0.7776,0.0578,-0.6362
17930,-0.5446,-0.7904,0.0578,-0.6105
17931,-0.8762,-0.7647,0.0707,-0.6234
17932,-1.2313,-0.7519,0.0578,-0.6491
17933,-1.1083,-0.739,0.0578,-0.5976
17934,-0.6311,-0.739,0.0578,-0.6234
17935,0.1075,-0.7262,0.0707,-0.6234
17936,0.6188,-0.7005,0.045,-0.5848
17937,1.075,-0.6748,0.0578,-0.5848
17938,1.1306,-0.6619,0.045,-0.6105
17939,0.5751,-0.6491,0.045,-0.5719
17940,-0.154,-0.6362,0.0578,-0.5719
17941,-0.4417,-0.6362,0.0707,-0.5719
17942,-0.3249,-0.6105,0.0707,-0.5462
17943,-0.0511,-0.5976,0.0707,-0.5591
17944,0.2374,-0.5976,0.0707,-0.5848
17945,0.324,-0.5848,0.0578,-0.5719
17946,0.3924,-0.5719,0.0835,-0.5719
17947,0.1966,-0.5719,0.0707,-0.6234
17948,-0.1611,-0.5462,0.0835,-0.6234
17949,-0.5063,-0.5462,0.0835,-0.6362
17950,-0.6798,-0.5205,0.0835,-0.6619
17951,-0.9065,-0.5077,0.0964,-0.6876
17952,-1.0123,-0.5077,0.0835,-0.6748
17953,-0.7223,-0.482,0.0835,-0.7005
17954,-0.1545,-0.4691,0.0835,-0.7133
17955,0.2978,-0.482,0.0964,-0.7262
17956,0.7933,-0.4691,0.0707,-0.7647
17957,1.0651,-0.4563,0.0707,-0.7519
17958,0.9011,-0.4691,0.0707,-0.7519
17959,0.584,-0.4563,0.0578,-0.7904
17960,0.333,-0.4563,0.0707,-0.7776
17961,0.1623,-0.4563,0.0707,-0.7904
17962,0.0206,-0.4563,0.0707,-0.7647
17963,0.0258,-0.4563,0.0578,-0.7776
17964,0.0554,-0.4563,0.0578,-0.7776
17965,0.0886,-0.4691,0.0321,-0.7776
17966,0.1383,-0.482,0.045,-0.8033
17967,0.1796,-0.482,0.045,-0.7776
17968,0.125,-0.482,0.0321,-0.7904
17969,0.0198,-0.5077,0.0193,-0.7904
17970,-0.044,-0.5205,0.0193,-0.8033
17971,-0.0433,-0.5077,0.0321,-0.7647
17972,-0.0816,-0.5334,0.0193,-0.7776
17973,-0.0827,-0.5591,0.0064,-0.7519
17974,-0.0955,-0.5591,-0.0064,-0.7647
17975,-0.1085,-0.5591,0.0064,-0.7647
17976,-0.1283,-0.5848,0.0064,-0.7519
17977,-0.2138,-0.6105,0.0064,-0.7776
17978,-0.3603,-0.5976,0.0064,-0.739
17979,-0.6432,-0.6105,0.0193,-0.7519
17980,-0.8178,-0.6234,0.0064,-0.7776
17981,-0.9164,-0.6362,0.0064,-0.7647
17982,-0.863,-0.6362,0.0064,-0.7776
17983,-0.8055,-0.6105,0.0064,-0.7776
17984,-0.6761,-0.6619,0.0064,-0.7647
17985,-0.7327,-0.6748,0.0193,-0.7647
17986,-0.8942,-0.6876,0.0321,-0.7904
17987,-0.4917,-0.6876,0.0321,-0.8033
17988,0.4284,-0.6876,0.0321,-0.7904
17989,1.1984,-0.6876,0.0321,-0.7904
17990,1.823,-0.7005,0.0321,-0.7647
17991,2.3229,-0.7005,0.045,-0.7519
17992,1.9086,-0.7133,0.045,-0.7519
17993,1.093,-0.7133,0.045,-0.739
17994,0.4084,-0.7262,0.0578,-0.739
17995,0.0617,-0.7005,0.0578,-0.7519
17996,-0.0406,-0.7133,0.0578,-0.7647
17997,-0.1074,-0.7005,0.0707,-0.7519
17998,-0.1533,-0.7005,0.0321,-0.739
17999,-0.1624,-0.6876,0.0578,-0.7262
18000,-0.1707,-0.7005,0.0707,-0.7262
18001,-0.2103,-0.7005,0.0835,-0.7262
18002,-0.2521,-0.7005,0.0835,-0.7519
18003,-0.2764,-0.7005,0.0707,-0.7519
18004,-0.2917,-0.6748,0.0835,-0.7519
18005,-0.259,-0.6876,0.0835,-0.7647
18006,-0.2187,-0.6876,0.0964,-0.7647
18007,-0.1606,-0.6876,0.0835,-0.7776
