製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 11:49,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,EMG絶対値
208,-0.0891,0.2378,0.8418,-0.4434,,0.0891
209,-0.0814,0.2506,0.8547,-0.4691,,0.0814
210,-0.0797,0.2635,0.8547,-0.4563,,0.0797
211,-0.0546,0.2506,0.8547,-0.4691,,0.0546
212,0.0548,0.2635,0.8418,-0.482,,0.0548
213,0.1444,0.2635,0.8418,-0.4691,,0.1444
214,0.1279,0.2506,0.8547,-0.4691,,0.1279
215,0.0984,0.2506,0.8547,-0.482,,0.0984
216,0.0814,0.2506,0.8676,-0.4434,,0.0814
217,0.0445,0.2506,0.8418,-0.4948,,0.0445
218,0.0371,0.2635,0.8547,-0.4948,,0.0371
219,0.0006,0.2635,0.8418,-0.482,,0.0006
220,0.0029,0.2635,0.8547,-0.482,,0.0029
221,0.016,0.2635,0.8547,-0.4691,,0.016
222,-0.0034,0.2635,0.8547,-0.482,,0.0034
223,0.0051,0.2506,0.8547,-0.4948,,0.0051
224,0.0114,0.2635,0.8547,-0.4691,,0.0114
225,0.0151,0.2506,0.8547,-0.4691,,0.0151
226,0.0119,0.2763,0.8547,-0.482,,0.0119
227,0.0441,0.2763,0.8547,-0.4948,,0.0441
228,0.0516,0.2763,0.8547,-0.4691,,0.0516
229,0.0373,0.2763,0.829,-0.482,,0.0373
230,0.0401,0.2635,0.8547,-0.4563,,0.0401
231,0.032,0.2763,0.8547,-0.4563,,0.032
232,0.0762,0.2635,0.8547,-0.482,,0.0762
233,0.1031,0.3406,0.8547,-0.482,,0.1031
234,0.1532,0.2763,0.829,-0.4691,,0.1532
235,0.1866,0.2635,0.829,-0.5077,,0.1866
236,0.1559,0.2763,0.8418,-0.482,,0.1559
237,0.1381,0.2763,0.8547,-0.4691,,0.1381
238,0.1082,0.2635,0.8418,-0.4563,,0.1082
239,0.1078,0.2635,0.8418,-0.482,,0.1078
240,0.1085,0.2635,0.8418,-0.4563,,0.1085
241,0.0959,0.2635,0.8418,-0.482,,0.0959
242,0.0574,0.2635,0.8418,-0.4691,,0.0574
243,0.0387,0.2506,0.8418,-0.4948,,0.0387
244,0.0472,0.2506,0.829,-0.4948,,0.0472
245,0.051,0.2635,0.8547,-0.482,,0.051
246,0.0698,0.2635,0.8418,-0.4691,,0.0698
247,0.0537,0.2506,0.8547,-0.4563,,0.0537
248,0.0514,0.2506,0.8418,-0.4691,,0.0514
249,0.1409,0.2635,0.829,-0.4691,,0.1409
250,0.1169,0.2635,0.829,-0.5077,,0.1169
251,0.0772,0.2635,0.8418,-0.4691,,0.0772
252,0.033,0.2506,0.8418,-0.4691,,0.033
253,-0.0181,0.2635,0.8418,-0.482,,0.0181
254,-0.053,0.2506,0.8418,-0.4948,,0.053
255,-0.0811,0.2635,0.8418,-0.482,,0.0811
256,-0.098,0.2635,0.8418,-0.4948,,0.098
257,-0.0968,0.2763,0.829,-0.482,,0.0968
258,-0.0735,0.2763,0.8418,-0.482,,0.0735
259,-0.0416,0.2763,0.8418,-0.4948,,0.0416
260,-0.0086,0.2763,0.8418,-0.4563,,0.0086
261,0.0407,0.2506,0.8547,-0.4563,,0.0407
262,0.079,0.2635,0.8547,-0.4563,,0.079
263,0.0976,0.2635,0.8418,-0.482,,0.0976
264,0.1618,0.2763,0.8418,-0.4948,,0.1618
265,0.1471,0.2506,0.8418,-0.4691,,0.1471
266,0.1094,0.2506,0.829,-0.5077,,0.1094
267,0.0649,0.2763,0.8547,-0.482,,0.0649
268,0.0094,0.2506,0.8418,-0.4948,,0.0094
269,-0.0568,0.2506,0.8418,-0.4691,,0.0568
270,-0.0875,0.2635,0.8547,-0.482,,0.0875
271,-0.0768,0.2506,0.8547,-0.4691,,0.0768
272,-0.031,0.2635,0.8418,-0.4563,,0.031
273,0.0415,0.2763,0.8418,-0.482,,0.0415
274,0.0478,0.2635,0.8418,-0.482,,0.0478
275,0.0595,0.2763,0.8418,-0.4691,,0.0595
276,0.0583,0.2635,0.8547,-0.4691,,0.0583
277,0.0459,0.2763,0.8676,-0.4691,,0.0459
278,0.0374,0.2378,0.8418,-0.4563,,0.0374
279,0.0452,0.2635,0.8418,-0.482,,0.0452
280,0.0607,0.2635,0.8418,-0.482,,0.0607
281,0.0617,0.2635,0.8418,-0.4948,,0.0617
282,0.0626,0.2635,0.8418,-0.4691,,0.0626
283,0.0658,0.2506,0.829,-0.4691,,0.0658
284,0.0694,0.2763,0.8547,-0.4563,,0.0694
285,0.0905,0.2506,0.8418,-0.482,,0.0905
286,0.0669,0.2506,0.8418,-0.4691,,0.0669
287,0.0738,0.2506,0.829,-0.482,,0.0738
288,0.0451,0.2506,0.829,-0.4691,,0.0451
289,0.0503,0.2763,0.829,-0.482,,0.0503
290,0.1189,0.2635,0.8547,-0.482,,0.1189
291,0.2199,0.2635,0.8418,-0.482,,0.2199
292,0.2555,0.2635,0.8547,-0.4691,,0.2555
293,0.248,0.2506,0.8547,-0.4691,,0.248
294,0.1806,0.2635,0.8547,-0.4691,,0.1806
295,0.143,0.2635,0.8418,-0.4948,,0.143
296,0.0728,0.2635,0.8418,-0.4691,,0.0728
297,0.0089,0.2635,0.829,-0.482,,0.0089
298,-0.0499,0.2635,0.829,-0.4563,,0.0499
299,-0.0548,0.2506,0.8418,-0.4691,,0.0548
300,-0.0643,0.2506,0.8418,-0.482,,0.0643
301,-0.0841,0.2506,0.8418,-0.482,,0.0841
302,-0.0965,0.2635,0.8547,-0.482,,0.0965
303,-0.0946,0.2506,0.829,-0.482,,0.0946
304,-0.0809,0.2763,0.8418,-0.4691,,0.0809
305,-0.0441,0.2506,0.8418,-0.5077,,0.0441
306,0.0025,0.2635,0.8418,-0.4948,,0.0025
307,0.0546,0.2378,0.8547,-0.4948,,0.0546
308,0.053,0.2378,0.8676,-0.4691,,0.053
309,0.073,0.2635,0.8547,-0.482,,0.073
310,0.1074,0.2506,0.8547,-0.4691,,0.1074
311,0.2594,0.2635,0.8547,-0.4691,,0.2594
312,0.2514,0.2506,0.8418,-0.4691,,0.2514
313,0.1894,0.2635,0.8418,-0.4691,,0.1894
314,0.114,0.2635,0.8676,-0.4691,,0.114
315,0.049,0.2506,0.8547,-0.4948,,0.049
316,0.0338,0.2506,0.8547,-0.4948,,0.0338
317,0.0158,0.2635,0.8547,-0.4691,,0.0158
318,-0.0086,0.2378,0.8418,-0.4948,,0.0086
319,-0.0298,0.2763,0.8547,-0.482,,0.0298
320,-0.0207,0.2506,0.8418,-0.482,,0.0207
321,0.0075,0.2506,0.8418,-0.4563,,0.0075
322,-0.0008,0.2635,0.8418,-0.482,,0.0008
323,0.0305,0.2635,0.8547,-0.4691,,0.0305
324,-0.0082,0.2506,0.8547,-0.4691,,0.0082
325,0.0053,0.2635,0.8676,-0.4691,,0.0053
326,0.0477,0.2635,0.8676,-0.482,,0.0477
327,0.051,0.2506,0.8418,-0.482,,0.051
328,0.0338,0.2635,0.8418,-0.4948,,0.0338
329,0.0114,0.2635,0.8418,-0.4563,,0.0114
330,0.0276,0.2506,0.8547,-0.4948,,0.0276
331,0.0644,0.2506,0.8547,-0.5077,,0.0644
332,0.0631,0.2506,0.8547,-0.4948,,0.0631
333,0.1464,0.2378,0.829,-0.4948,,0.1464
334,0.1074,0.2763,0.829,-0.4563,,0.1074
335,0.059,0.2635,0.8418,-0.482,,0.059
336,0.0177,0.2635,0.8418,-0.482,,0.0177
337,-0.0029,0.2763,0.8418,-0.4948,,0.0029
338,0.0463,0.2506,0.8547,-0.4691,,0.0463
339,0.0506,0.2635,0.8547,-0.4563,,0.0506
340,0.0504,0.2506,0.8547,-0.4563,,0.0504
341,0.1162,0.2635,0.829,-0.4691,,0.1162
342,0.1116,0.2635,0.8418,-0.4691,,0.1116
343,0.0905,0.2635,0.8418,-0.4948,,0.0905
344,0.0408,0.2635,0.8418,-0.4691,,0.0408
345,-0.0005,0.2635,0.829,-0.4691,,0.0005
346,0.0035,0.2635,0.8418,-0.4563,,0.0035
347,0.0127,0.2506,0.8418,-0.4948,,0.0127
348,0.0175,0.2378,0.8418,-0.482,,0.0175
349,0.0215,0.2763,0.8418,-0.482,,0.0215
350,0.0355,0.2763,0.8418,-0.482,,0.0355
351,0.0296,0.2763,0.8418,-0.482,,0.0296
352,0.0124,0.2635,0.8418,-0.4691,,0.0124
353,0.0122,0.2635,0.8418,-0.4563,,0.0122
354,-0.0042,0.2635,0.8676,-0.482,,0.0042
355,-0.007,0.2635,0.8418,-0.4691,,0.007
356,-0.0301,0.2635,0.8547,-0.482,,0.0301
357,-0.0116,0.2635,0.829,-0.4563,,0.0116
358,0.0075,0.2763,0.8418,-0.4691,,0.0075
359,-0.003,0.2635,0.8418,-0.482,,0.003
360,0.0241,0.2635,0.8418,-0.4691,,0.0241
361,0.0261,0.2635,0.8547,-0.4948,,0.0261
362,0.0267,0.2635,0.8418,-0.4563,,0.0267
363,0.0281,0.2378,0.8418,-0.4691,,0.0281
364,0.0504,0.2892,0.829,-0.482,,0.0504
365,0.0379,0.2635,0.8547,-0.482,,0.0379
366,0.044,0.2635,0.8547,-0.4691,,0.044
367,0.0576,0.2635,0.8418,-0.4691,,0.0576
368,0.0566,0.2763,0.8418,-0.482,,0.0566
369,0.0724,0.2635,0.8418,-0.482,,0.0724
370,0.1294,0.2635,0.8676,-0.4691,,0.1294
371,0.1657,0.2506,0.8547,-0.482,,0.1657
372,0.1396,0.2635,0.8547,-0.4563,,0.1396
373,0.1347,0.3149,0.8418,-0.4948,,0.1347
374,0.0883,0.2635,0.8418,-0.482,,0.0883
375,0.055,0.2635,0.8418,-0.4691,,0.055
376,0.0352,0.2506,0.8418,-0.4948,,0.0352
377,0.0166,0.2635,0.8418,-0.4948,,0.0166
378,0.0401,0.2506,0.8547,-0.4948,,0.0401
379,0.1277,0.2635,0.8418,-0.4691,,0.1277
380,0.1171,0.2763,0.8547,-0.4563,,0.1171
381,0.1493,0.2763,0.8418,-0.4691,,0.1493
382,0.1722,0.2763,0.8547,-0.482,,0.1722
383,0.1469,0.2763,0.8547,-0.4563,,0.1469
384,0.199,0.2763,0.8676,-0.482,,0.199
385,0.1913,0.2635,0.8676,-0.4691,,0.1913
386,0.1647,0.2763,0.8676,-0.4691,,0.1647
387,0.1154,0.2635,0.8676,-0.482,,0.1154
388,0.0431,0.2635,0.8547,-0.5077,,0.0431
389,-0.0136,0.2763,0.8418,-0.4563,,0.0136
390,-0.1009,0.2763,0.8547,-0.4948,,0.1009
391,-0.0508,0.2635,0.8547,-0.5077,,0.0508
392,-0.0398,0.2635,0.8547,-0.5077,,0.0398
393,-0.023,0.2506,0.8547,-0.482,,0.023
394,0.0042,0.2506,0.8547,-0.4691,,0.0042
395,-0.008,0.2635,0.8676,-0.5077,,0.008
396,-0.0075,0.2506,0.8547,-0.4691,,0.0075
397,-0.0115,0.2635,0.8418,-0.482,,0.0115
398,-0.0278,0.2635,0.8547,-0.4948,,0.0278
399,-0.0247,0.2635,0.8547,-0.4948,,0.0247
400,0.0806,0.2635,0.8676,-0.4948,,0.0806
401,0.1081,0.2635,0.8547,-0.4691,,0.1081
402,0.0751,0.2506,0.8676,-0.4691,,0.0751
403,0.0478,0.2506,0.8676,-0.482,,0.0478
404,0.0118,0.2635,0.8418,-0.5077,,0.0118
405,-0.0024,0.2635,0.8547,-0.4948,,0.0024
