製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 12:01,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,
384,0.1099,-0.3534,1.0475,-0.1092,0.1099
385,0.1976,-0.3534,1.0346,-0.0964,0.1976
386,0.1704,-0.3406,1.0475,-0.1092,0.1704
387,0.1488,-0.3534,1.0475,-0.1221,0.1488
388,0.1085,-0.2892,1.0346,-0.1221,0.1085
389,0.0478,-0.3534,1.0089,-0.1221,0.0478
390,-0.0056,-0.3534,1.0218,-0.0964,0.0056
391,-0.0272,-0.3534,1.0346,-0.135,0.0272
392,-0.0365,-0.3406,1.0475,-0.1092,0.0365
393,-0.0435,-0.3534,1.0346,-0.1221,0.0435
394,-0.029,-0.3663,1.0475,-0.0964,0.029
395,-0.0177,-0.3406,1.0346,-0.1092,0.0177
396,-0.0188,-0.3534,1.0346,-0.1092,0.0188
397,0.0002,-0.3406,1.0346,-0.1092,0.0002
398,-0.0034,-0.3534,1.0218,-0.1092,0.0034
399,-0.0056,-0.3534,1.0346,-0.1092,0.0056
400,0.0231,-0.3534,1.0346,-0.1221,0.0231
401,0.0459,-0.3406,1.0475,-0.1092,0.0459
402,0.05,-0.3406,1.0346,-0.1221,0.05
403,0.0961,-0.3663,1.0475,-0.1092,0.0961
404,0.1054,-0.3406,1.0218,-0.135,0.1054
405,0.1217,-0.3406,1.0346,-0.1221,0.1217
406,0.1087,-0.3534,1.0346,-0.1478,0.1087
407,0.0977,-0.3663,1.0346,-0.1478,0.0977
408,0.0918,-0.3534,1.0475,-0.1221,0.0918
409,0.0385,-0.3663,1.0346,-0.135,0.0385
410,0.0328,-0.3534,1.0346,-0.1607,0.0328
411,0.0193,-0.3534,1.0475,-0.135,0.0193
412,0.0115,-0.3406,1.0346,-0.1221,0.0115
413,0.0272,-0.3277,1.0346,-0.1221,0.0272
414,0.0463,-0.3406,1.0346,-0.135,0.0463
415,0.0762,-0.3406,1.0475,-0.1221,0.0762
416,0.0682,-0.3534,1.0346,-0.1092,0.0682
417,0.1358,-0.3406,1.0475,-0.1092,0.1358
418,0.1034,-0.3534,1.0475,-0.1092,0.1034
419,0.0357,-0.3406,1.0346,-0.135,0.0357
420,0.0096,-0.3406,1.0218,-0.1221,0.0096
421,0.0001,-0.3534,1.0346,-0.1221,0.0001
422,0.0287,-0.3534,1.0346,-0.1221,0.0287
